corpus	type token ratio	words	unique words	sentences	paragraphs	av word len	av non func word len	av words per sent	av words per para	the	be	to	of	and	a	in	that	have	I	it	for	not	on	with	he	as	you	do	at	this	but	his	by	from	they	we	say	her	she	or	an	will	my	one	all	would	there	their	what	so	up	out	if	about	who	get	which	go	me	when	make	can	like	time	no	just	him	know	take	people	into	year	your	good	some	could	them	see	other	than	then	now	look	only	come	its	over	think	also	back	after	use	two	how	our	work	first	well	way	even	new	want	because	any	these	give	day	most	us	.	?	!	,	;	:	-	--	“	”	’	'	''	non func words	tags	bigram	trigram
aurthur_conan_doyle	0.058120	287715.000000	16722.000000	14059.000000	6127.000000	4.186747	5.014775	23.937193	55.285947	55.60711120379543	5.630571920129295	23.92645499887041	27.79834210937907	28.0520654119528	23.73181794484125	16.14097283770398	16.144448499383067	7.87932502650192	24.87183497558348	15.529256382183759	6.787967259266983	5.696609492032046	3.7537146134195294	7.938411275046486	13.607215473645795	7.691639295830944	11.838103678987888	2.544184349095459	6.680221747215126	4.907634290878126	5.786976695688442	11.000469214326676	3.465234694054881	4.605251724797108	2.7075404480127907	6.996506960012512	0.9801365935039883	2.7527240498409884	2.43296317536451	2.231374797977165	3.249743669951167	2.5059520706254452	8.261647811202057	3.6876770415167788	3.7606659367777144	3.0655336009592826	4.890255982482665	1.7135012077924334	3.340110873607563	3.854508802113202	2.6832108162591455	2.679735154580053	2.655405522826408	1.5362424621587336	2.38430391185722	0.6881810124602471	7.465721286689954	0.8133048329075648	5.053612081399997	2.7075404480127907	0.7333646142884451	2.0680186990598335	1.0774551205185687	1.4180699650696	3.6424934396885806	0.7854995394748275	4.136037398119667	1.390264671636863	0.6360460872738648	0.2919555810437412	2.266131414768086	0.14945345220096276	2.811810298385555	0.8689154197730393	2.5789409658863804	3.058582277601098	2.1583859027162293	1.8073440731279218	1.331178423092296	1.4458752585023376	2.6658325078636844	1.9567975253288847	0.552630206975653	1.480631875293259	1.4667292285768903	1.0322715186903706	1.7239281928297099	1.2477625427940844	0.4448846949237961	1.3659350398832177	0.9836122551830804	0.26067462593191176	1.4041673183532315	1.3346540847713884	3.5451749126740006	0.3545174912674	0.8897693898475922	1.5605720939123786	1.1852006325704256	0.6464730723111412	0.38927410805832163	0.23982065585735884	0.28500425768555687	1.4076429800323238	1.0531254887649235	0.594338147124759	0.8063535095493805	0.9245260066385138	2.540708687416367	38.127018747047096	5.417002195921351	2.6773005916210297	57.16229909102525	1.349050464590397	0.5170369621998437	0.0	1.4946528275087436	15.130759836331059	13.481590215521212	5.797351225585604	0.49920810143433186	3.408283883007016	i to was is had have which not be there said `` were one been	NN IN DT JJ PRP VBD RB VB NNS CC PRP$ VBN TO VBP MD	of-the in-the it-was to-the it-is i-have at-the upon-the that-i and-the to-be and-i of-a i-had with-a	it-was-a one-of-the that-it-was there-was-a out-of-the it-is-a in-front-of there-was-no that-he-was that-it-is that-he-had i-can-not i-could-not that-i-have i-do-not
charles_dickens	0.041378	516697.000000	21380.000000	21282.000000	11862.000000	4.202862	5.015735	29.509774	53.196426	52.899474934052265	5.211952072491228	25.248840229380082	25.068850796501625	35.49662568197609	21.97419377313977	16.388715243169592	13.971437805909458	5.341621878973557	20.64265904388839	13.775965411062963	7.073778249147954	5.693859263746451	6.624772352074814	9.477508094686053	13.685003009500733	8.616268335213869	10.735498754589246	2.330185776189914	7.369889896786705	4.2849097246548755	5.030027269366766	12.82956936076656	4.342970832035022	3.497214034530876	3.557210512157028	2.332121146435919	1.3005688053153008	5.869977956132898	3.8920295647158776	2.903055369007368	2.4521141016882235	1.5115241621298363	6.392527922554224	2.881766296301314	3.868805121763819	2.7830624137550632	3.8165501251216867	1.7302209999283913	3.274646456240311	3.96750900431007	2.8469296318732256	3.278517196732321	3.73913531528149	1.4437862035196642	2.5295289115284203	0.6270599597055915	3.7023632806073965	1.037358451858633	6.026742946059296	3.6597851351952886	0.7451175447118912	1.2889565838392714	1.4128202795835858	1.910210432806848	3.584305695601097	0.43932904584311505	6.409946254768268	1.8289248824746418	0.8089847628300533	0.6444782919196357	2.5779131676785427	0.18386017337046662	2.130842640851408	1.3470176912194187	1.9005335815768236	2.1095535681453543	2.310832073729865	1.3992726878615513	1.2676675111332174	1.5366839753279	1.8811798791167744	1.964400799694986	1.0044571576765493	0.9773619742324804	1.5715206397559884	1.230895476459124	1.2908919540852761	1.0392938221046377	0.16837721140242734	1.207671033507065	1.3083102862993203	0.1645064709104175	1.3470176912194187	1.2405723276891485	0.8651104999641956	0.38513867895497744	0.9734912337404708	1.3315347292513795	1.2986334350692958	0.7567297661879205	0.42191071362907084	0.3986862706770119	0.3870740492009824	1.4689460167177282	1.0392938221046377	0.44707052682713466	1.0063925279225543	0.6367368109356161	0.9967156766925297	29.63566853017466	5.257735734291678	6.0443261197368905	78.1495063110344	8.561733810807498	1.7069329821807024	0.0	1.2833843130948193	17.71261426658408	17.445109844003525	10.324396881025816	0.03184576459292355	1.1161940489819704	to i was had said s not have be mr. is were there which when	NN IN DT JJ VBD PRP RB CC VB NNS PRP$ VBN TO VBG VBP	of-the in-the to-the it-was on-the at-the to-be and-the in-a he-had with-a that-i of-his he-was i-had	i-don-t out-of-the it-was-a there-was-a as-if-he that-he-was that-it-was don-t-know the-old-gentleman one-of-the that-he-had would-have-been if-he-had he-had-been it-was-the
h_g_wells	0.085452	142595.000000	12185.000000	8161.000000	2395.000000	4.357909	5.283380	20.500429	70.004593	72.77253760650794	2.67891581051229	19.874469651811072	33.507486237245345	40.32399452996248	26.298257302149445	16.09453346891546	11.795645008590764	3.4573442266559136	24.881657842140328	11.970966723938428	5.813668080928504	3.4433184894281004	5.470037518847085	7.160138854798555	10.869946351555102	6.92871419053964	4.0674637960657805	1.0519302920859777	7.11104877450121	3.836039131806866	5.35783162102458	7.6229881833163855	3.6186402047757635	4.095515270521407	4.193695431116098	2.812160314176514	0.39973351099267157	1.7952943651600686	1.6480241242680318	2.2932080367474317	2.8191731827904203	0.8415442336687822	8.345313650548757	3.148778007644027	3.4433184894281004	1.704127073179284	4.004347978540622	2.314246642589151	2.35632385427259	2.9944948981380834	3.1067007959605877	3.331112591605596	1.4516638030786493	2.51761983239244	1.1220589782250427	0.9327115256495669	1.5638697009011535	0.8906343139661278	5.203548511518637	1.4095865913952101	0.46986219713173677	1.030891686244258	1.6620498614958448	2.6999544163540095	2.8472246572460462	0.8345313650548757	3.1067007959605877	0.9116729198078474	0.34363056208141946	1.718152810407097	3.2259195623969985	0.09116729198078474	0.3716820365370455	0.4418107226761107	2.138924927241488	2.0898348469441426	2.4124268031838425	1.2693292191170797	0.9046600511939409	0.8485571022826888	3.7939619201234263	1.690101335951471	0.3506434306953259	1.1571233212945755	0.8766085767383148	1.8373715768435077	2.1599635330832077	0.6451839124793997	0.27350187594235426	1.4165994600091167	1.486728146148182	0.11921876643641081	1.192187664364108	0.8976471825800343	1.136084715452856	0.4207721168343911	1.325432168028332	0.6381710438654932	1.2903678249587993	0.988814474560819	0.29454048178407377	0.30856621901188686	0.29454048178407377	1.0168659490164451	1.542831095059434	0.2664890073284477	0.9046600511939409	0.6802482555489323	0.988814474560819	45.8387127623966	3.0005259886195192	4.076411801271936	59.63993688136566	2.85707454693253	0.4303543250609668	0.0	0.0	12.169463969779562	10.501840960168316	9.174915124563668	0.0	0.0	i to was had said s were there then have not one man is that	NN IN DT VBD JJ RB PRP CC NNS VB VBN VBG PRP$ TO VBP	of-the in-the and-the to-the it-was on-the at-the i-had in-a of-a i-was into-the from-the out-of was-a	out-of-the the-invisible-man there-was-a the-time-traveller for-a-moment one-of-the it-was-a i-did-not in-another-moment said-the-voice a-number-of i-could-not it-seemed-to it-was-the a-couple-of
jane_austen	0.037554	402965.000000	15133.000000	14513.000000	6420.000000	4.377390	5.193471	32.369806	73.604829	33.57611703249662	11.122554067971164	33.12198329879766	28.334967056692268	28.466492127107813	17.470499919347834	14.708473440621393	11.398012234313153	7.362922338168327	17.083369523407743	13.720794609953717	8.879183055600361	12.581737868053057	5.184073058454208	8.025510900450412	10.271363517923392	9.489657910736666	10.663457124067847	3.097043167520752	6.539029444244537	3.389872569578003	7.434888886131549	8.402714875981786	4.831685133944635	3.8936384053205613	4.035089896144826	1.957986425620091	1.5311503480451156	17.463055104041295	13.544600647698932	2.75706326852208	2.888588338937625	3.2310498430384773	5.020287121710322	2.48656831238445	5.131959351308426	4.4247018971871	2.7049495613762984	3.0747087216011315	3.464320722643406	5.337932574789374	1.0050500663829365	1.2010968694551638	2.7173575868871986	1.2556921817031255	2.0696586552181953	0.3747223704291936	4.12194607472113	0.8040400531063492	3.337758862432221	2.5262739940193315	1.1192039010832207	2.5684612807563934	0.8611169704564913	1.7197523358108024	4.260915960443215	0.7295919000409465	5.079845644162645	1.9207623490873897	0.6005484347275819	0.4789497847207574	1.0397925378134578	0.21093643368530768	2.886106733835445	1.5559663990669164	1.6701202337672008	4.757236980879233	3.1516384797687143	1.322695519461988	1.486481456205874	2.628019803208715	1.1688360031268226	1.7396051766282432	0.5931036194210416	2.0498058144007545	0.8635985755586714	0.8859330214782921	0.7692975816758278	1.9728760562331715	0.15137791123298547	0.3623143449182932	1.3822540419143101	0.19108359286786694	1.1167222959810406	1.92572555929175	0.5980668296254018	0.1265618602111846	1.243284156192225	1.8686486419416077	0.774260791880188	0.8288561041281501	0.220862854094028	0.42187286737061536	0.4342808928815158	3.253384288958098	0.4839129949251176	1.0050500663829365	1.052200563324358	1.4517389847753528	0.82637449902597	26.989056649559476	3.2695946852057225	4.504207261650591	66.22632151440133	11.677732059269918	0.781211750957357	0.0	0.0	11.579814510103601	11.420166332115041	5.783521327932259	0.0	0.0	to i was not be had have is s very so mr. been which were	NN IN DT JJ RB PRP VB VBD CC PRP$ TO VBN NNS MD VBP	to-be of-the in-the it-was i-am of-her to-the she-was she-had it-is of-his i-have had-been could-not to-her	i-do-not i-am-sure she-could-not as-soon-as i-can-not it-would-be in-the-world would-have-been could-not-be a-great-deal it-was-not i-dare-say it-was-a do-not-know as-well-as
jonathan_swift	0.075284	150019.000000	11294.000000	3923.000000	1151.000000	4.373706	5.289642	43.925312	149.814075	55.179677240882825	7.059105846592765	32.1292636266073	35.68881275038495	34.62228117771749	23.417033842379965	19.23756324198935	11.725181477012912	4.0728174431238715	22.05054026489978	8.205627287210287	8.598910804631414	5.965910984608617	4.446103493557483	8.785553829848219	8.13896906391857	8.765556362860703	1.419820156113559	0.9998733493757457	6.039235030229504	4.646078163432632	6.239209700104654	9.005525966710884	7.799012125130816	4.219465534365646	6.005905918583647	2.5396783074143943	0.45994174071284305	3.2329238296482448	1.8264353181930288	5.805931248708497	3.219592184989901	1.8464327851805438	11.545204274125277	2.4930175511101926	4.199468067378132	3.5995440577526847	1.7397796279137976	6.532505882588206	1.8864277191555736	4.412774381911624	1.8331011405222006	2.0730707443723793	2.059739099714036	2.026409988068178	2.8663036015438044	0.33995693878775357	7.56570834360981	0.313293649471067	7.0257767349469065	2.6263339976936253	0.9732100600590592	1.419820156113559	1.1531872629466935	1.6131290036595365	2.159726434651611	0.32662529412941027	2.8863010685313193	0.6199214766129624	0.8532252581339697	1.1665189076050368	2.339703637539245	0.37995187276278336	0.9265493037548577	1.17985055226338	3.21292636266073	3.166265606356528	3.7728554383111472	0.8065645018297682	2.2797112365767003	1.8131036735346857	1.6931188716095962	1.0998606843133203	0.239969603850179	1.1531872629466935	0.4199468067378132	0.6465847659296489	0.7399062785380518	0.5599290756504176	0.09332151260840293	0.37328605043361174	1.5931315366720216	0.5265999640045594	2.099734033689066	1.1731847299342084	2.2397163026016704	0.2999620048127237	1.2798378872009544	1.3598277551510143	0.479939207700358	0.21997213686266406	0.3466227611169252	0.36662022810444006	0.9132176590965144	1.9930808764223196	1.5731340696845066	0.699911344563022	0.8065645018297682	1.3664935774801859	1.1065265066424919	21.872225349497153	0.8414626361573593	0.23793081436173608	83.6007636998822	13.277700079503711	2.785531485210569	0.052228715347698164	0.21471805198498134	2.1994092351975114	1.8628241807345678	1.804792274792681	0.1160638118837737	0.5454999158537364	to i was which be not had is were have so are who great when	NN IN DT JJ NNS VBD RB CC PRP VB PRP$ TO VBN VBP MD	of-the in-the to-the i-was to-be and-the i-had of-my of-a in-a on-the by-the that-i of-his as-i	as-well-as as-i-could i-could-not that-i-was one-of-the of-my-own the-rest-of out-of-the his-majesty-s i-can-not to-be-a part-of-the a-sort-of to-see-the at-the-same
